"URL","Page Family","Numerator","Denominator","Simplified Fraction","Decimal","Percent","Priority","Indexable","Canonical","Related Page"
"/45-50-as-a-percent-and-decimal","Percent and Decimal","45","50","9/10","0.9","90%","A","true","/45-50-as-a-percent-and-decimal","/what-is-equivalent-to-45-50-fraction"
"/what-is-equivalent-to-46-50-fraction","Equivalent Fractions","46","50","23/25","0.92","92%","B","true","/what-is-equivalent-to-46-50-fraction","/46-50-as-a-percent-and-decimal"
"/46-50-as-a-percent-and-decimal","Percent and Decimal","46","50","23/25","0.92","92%","B","true","/46-50-as-a-percent-and-decimal","/what-is-equivalent-to-46-50-fraction"
"/what-is-equivalent-to-47-50-fraction","Equivalent Fractions","47","50","47/50","0.94","94%","B","true","/what-is-equivalent-to-47-50-fraction","/47-50-as-a-percent-and-decimal"
"/47-50-as-a-percent-and-decimal","Percent and Decimal","47","50","47/50","0.94","94%","B","true","/47-50-as-a-percent-and-decimal","/what-is-equivalent-to-47-50-fraction"
"/what-is-equivalent-to-48-50-fraction","Equivalent Fractions","48","50","24/25","0.96","96%","B","true","/what-is-equivalent-to-48-50-fraction","/48-50-as-a-percent-and-decimal"
"/48-50-as-a-percent-and-decimal","Percent and Decimal","48","50","24/25","0.96","96%","B","true","/48-50-as-a-percent-and-decimal","/what-is-equivalent-to-48-50-fraction"
"/what-is-equivalent-to-49-50-fraction","Equivalent Fractions","49","50","49/50","0.98","98%","B","true","/what-is-equivalent-to-49-50-fraction","/49-50-as-a-percent-and-decimal"
"/49-50-as-a-percent-and-decimal","Percent and Decimal","49","50","49/50","0.98","98%","B","true","/49-50-as-a-percent-and-decimal","/what-is-equivalent-to-49-50-fraction"
"/what-is-equivalent-to-51-50-fraction","Equivalent Fractions","51","50","51/50","1.02","102%","B","true","/what-is-equivalent-to-51-50-fraction","/51-50-as-a-percent-and-decimal"
"/51-50-as-a-percent-and-decimal","Percent and Decimal","51","50","51/50","1.02","102%","B","true","/51-50-as-a-percent-and-decimal","/what-is-equivalent-to-51-50-fraction"
"/what-is-equivalent-to-52-50-fraction","Equivalent Fractions","52","50","26/25","1.04","104%","B","true","/what-is-equivalent-to-52-50-fraction","/52-50-as-a-percent-and-decimal"
"/52-50-as-a-percent-and-decimal","Percent and Decimal","52","50","26/25","1.04","104%","B","true","/52-50-as-a-percent-and-decimal","/what-is-equivalent-to-52-50-fraction"
"/what-is-equivalent-to-53-50-fraction","Equivalent Fractions","53","50","53/50","1.06","106%","B","true","/what-is-equivalent-to-53-50-fraction","/53-50-as-a-percent-and-decimal"
"/53-50-as-a-percent-and-decimal","Percent and Decimal","53","50","53/50","1.06","106%","B","true","/53-50-as-a-percent-and-decimal","/what-is-equivalent-to-53-50-fraction"
"/what-is-equivalent-to-54-50-fraction","Equivalent Fractions","54","50","27/25","1.08","108%","B","true","/what-is-equivalent-to-54-50-fraction","/54-50-as-a-percent-and-decimal"
"/54-50-as-a-percent-and-decimal","Percent and Decimal","54","50","27/25","1.08","108%","B","true","/54-50-as-a-percent-and-decimal","/what-is-equivalent-to-54-50-fraction"
"/what-is-equivalent-to-55-50-fraction","Equivalent Fractions","55","50","11/10","1.1","110%","B","true","/what-is-equivalent-to-55-50-fraction","/55-50-as-a-percent-and-decimal"
"/55-50-as-a-percent-and-decimal","Percent and Decimal","55","50","11/10","1.1","110%","B","true","/55-50-as-a-percent-and-decimal","/what-is-equivalent-to-55-50-fraction"
"/what-is-equivalent-to-56-50-fraction","Equivalent Fractions","56","50","28/25","1.12","112%","B","true","/what-is-equivalent-to-56-50-fraction","/56-50-as-a-percent-and-decimal"
"/56-50-as-a-percent-and-decimal","Percent and Decimal","56","50","28/25","1.12","112%","B","true","/56-50-as-a-percent-and-decimal","/what-is-equivalent-to-56-50-fraction"
"/what-is-equivalent-to-57-50-fraction","Equivalent Fractions","57","50","57/50","1.14","114%","C","true","/what-is-equivalent-to-57-50-fraction","/57-50-as-a-percent-and-decimal"
"/57-50-as-a-percent-and-decimal","Percent and Decimal","57","50","57/50","1.14","114%","C","true","/57-50-as-a-percent-and-decimal","/what-is-equivalent-to-57-50-fraction"
"/what-is-equivalent-to-58-50-fraction","Equivalent Fractions","58","50","29/25","1.16","116%","B","true","/what-is-equivalent-to-58-50-fraction","/58-50-as-a-percent-and-decimal"
"/58-50-as-a-percent-and-decimal","Percent and Decimal","58","50","29/25","1.16","116%","B","true","/58-50-as-a-percent-and-decimal","/what-is-equivalent-to-58-50-fraction"
"/what-is-equivalent-to-59-50-fraction","Equivalent Fractions","59","50","59/50","1.18","118%","B","true","/what-is-equivalent-to-59-50-fraction","/59-50-as-a-percent-and-decimal"
"/59-50-as-a-percent-and-decimal","Percent and Decimal","59","50","59/50","1.18","118%","B","true","/59-50-as-a-percent-and-decimal","/what-is-equivalent-to-59-50-fraction"
"/what-is-equivalent-to-61-50-fraction","Equivalent Fractions","61","50","61/50","1.22","122%","B","true","/what-is-equivalent-to-61-50-fraction","/61-50-as-a-percent-and-decimal"
"/61-50-as-a-percent-and-decimal","Percent and Decimal","61","50","61/50","1.22","122%","B","true","/61-50-as-a-percent-and-decimal","/what-is-equivalent-to-61-50-fraction"
"/what-is-equivalent-to-62-50-fraction","Equivalent Fractions","62","50","31/25","1.24","124%","B","true","/what-is-equivalent-to-62-50-fraction","/62-50-as-a-percent-and-decimal"
"/62-50-as-a-percent-and-decimal","Percent and Decimal","62","50","31/25","1.24","124%","B","true","/62-50-as-a-percent-and-decimal","/what-is-equivalent-to-62-50-fraction"
"/what-is-equivalent-to-63-50-fraction","Equivalent Fractions","63","50","63/50","1.26","126%","B","true","/what-is-equivalent-to-63-50-fraction","/63-50-as-a-percent-and-decimal"
"/63-50-as-a-percent-and-decimal","Percent and Decimal","63","50","63/50","1.26","126%","B","true","/63-50-as-a-percent-and-decimal","/what-is-equivalent-to-63-50-fraction"
"/what-is-equivalent-to-64-50-fraction","Equivalent Fractions","64","50","32/25","1.28","128%","B","true","/what-is-equivalent-to-64-50-fraction","/64-50-as-a-percent-and-decimal"
"/64-50-as-a-percent-and-decimal","Percent and Decimal","64","50","32/25","1.28","128%","B","true","/64-50-as-a-percent-and-decimal","/what-is-equivalent-to-64-50-fraction"
"/what-is-equivalent-to-65-50-fraction","Equivalent Fractions","65","50","13/10","1.3","130%","A","true","/what-is-equivalent-to-65-50-fraction","/65-50-as-a-percent-and-decimal"
"/65-50-as-a-percent-and-decimal","Percent and Decimal","65","50","13/10","1.3","130%","A","true","/65-50-as-a-percent-and-decimal","/what-is-equivalent-to-65-50-fraction"
"/what-is-equivalent-to-66-50-fraction","Equivalent Fractions","66","50","33/25","1.32","132%","B","true","/what-is-equivalent-to-66-50-fraction","/66-50-as-a-percent-and-decimal"
"/66-50-as-a-percent-and-decimal","Percent and Decimal","66","50","33/25","1.32","132%","B","true","/66-50-as-a-percent-and-decimal","/what-is-equivalent-to-66-50-fraction"
"/what-is-equivalent-to-67-50-fraction","Equivalent Fractions","67","50","67/50","1.34","134%","B","true","/what-is-equivalent-to-67-50-fraction","/67-50-as-a-percent-and-decimal"
"/67-50-as-a-percent-and-decimal","Percent and Decimal","67","50","67/50","1.34","134%","B","true","/67-50-as-a-percent-and-decimal","/what-is-equivalent-to-67-50-fraction"
"/what-is-equivalent-to-68-50-fraction","Equivalent Fractions","68","50","34/25","1.36","136%","B","true","/what-is-equivalent-to-68-50-fraction","/68-50-as-a-percent-and-decimal"
"/68-50-as-a-percent-and-decimal","Percent and Decimal","68","50","34/25","1.36","136%","B","true","/68-50-as-a-percent-and-decimal","/what-is-equivalent-to-68-50-fraction"
"/what-is-equivalent-to-69-50-fraction","Equivalent Fractions","69","50","69/50","1.38","138%","B","true","/what-is-equivalent-to-69-50-fraction","/69-50-as-a-percent-and-decimal"
"/69-50-as-a-percent-and-decimal","Percent and Decimal","69","50","69/50","1.38","138%","B","true","/69-50-as-a-percent-and-decimal","/what-is-equivalent-to-69-50-fraction"
"/what-is-equivalent-to-71-50-fraction","Equivalent Fractions","71","50","71/50","1.42","142%","B","true","/what-is-equivalent-to-71-50-fraction","/71-50-as-a-percent-and-decimal"
"/71-50-as-a-percent-and-decimal","Percent and Decimal","71","50","71/50","1.42","142%","B","true","/71-50-as-a-percent-and-decimal","/what-is-equivalent-to-71-50-fraction"
"/what-is-equivalent-to-72-50-fraction","Equivalent Fractions","72","50","36/25","1.44","144%","B","true","/what-is-equivalent-to-72-50-fraction","/72-50-as-a-percent-and-decimal"
"/72-50-as-a-percent-and-decimal","Percent and Decimal","72","50","36/25","1.44","144%","B","true","/72-50-as-a-percent-and-decimal","/what-is-equivalent-to-72-50-fraction"
"/what-is-equivalent-to-1-51-fraction","Equivalent Fractions","1","51","1/51","0.0196078431373","1.96078431373%","C","true","/what-is-equivalent-to-1-51-fraction","/1-51-as-a-percent-and-decimal"
"/1-51-as-a-percent-and-decimal","Percent and Decimal","1","51","1/51","0.0196078431373","1.96078431373%","C","true","/1-51-as-a-percent-and-decimal","/what-is-equivalent-to-1-51-fraction"
"/what-is-equivalent-to-1-52-fraction","Equivalent Fractions","1","52","1/52","0.0192307692308","1.92307692308%","C","true","/what-is-equivalent-to-1-52-fraction","/1-52-as-a-percent-and-decimal"
"/1-52-as-a-percent-and-decimal","Percent and Decimal","1","52","1/52","0.0192307692308","1.92307692308%","C","true","/1-52-as-a-percent-and-decimal","/what-is-equivalent-to-1-52-fraction"
"/what-is-equivalent-to-1-53-fraction","Equivalent Fractions","1","53","1/53","0.0188679245283","1.88679245283%","C","true","/what-is-equivalent-to-1-53-fraction","/1-53-as-a-percent-and-decimal"
"/1-53-as-a-percent-and-decimal","Percent and Decimal","1","53","1/53","0.0188679245283","1.88679245283%","C","true","/1-53-as-a-percent-and-decimal","/what-is-equivalent-to-1-53-fraction"
"/what-is-equivalent-to-1-54-fraction","Equivalent Fractions","1","54","1/54","0.0185185185185","1.85185185185%","C","true","/what-is-equivalent-to-1-54-fraction","/1-54-as-a-percent-and-decimal"
"/1-54-as-a-percent-and-decimal","Percent and Decimal","1","54","1/54","0.0185185185185","1.85185185185%","C","true","/1-54-as-a-percent-and-decimal","/what-is-equivalent-to-1-54-fraction"
"/what-is-equivalent-to-1-55-fraction","Equivalent Fractions","1","55","1/55","0.0181818181818","1.81818181818%","C","true","/what-is-equivalent-to-1-55-fraction","/1-55-as-a-percent-and-decimal"
"/1-55-as-a-percent-and-decimal","Percent and Decimal","1","55","1/55","0.0181818181818","1.81818181818%","C","true","/1-55-as-a-percent-and-decimal","/what-is-equivalent-to-1-55-fraction"
"/what-is-equivalent-to-1-56-fraction","Equivalent Fractions","1","56","1/56","0.0178571428571","1.78571428571%","C","true","/what-is-equivalent-to-1-56-fraction","/1-56-as-a-percent-and-decimal"
"/1-56-as-a-percent-and-decimal","Percent and Decimal","1","56","1/56","0.0178571428571","1.78571428571%","C","true","/1-56-as-a-percent-and-decimal","/what-is-equivalent-to-1-56-fraction"
"/what-is-equivalent-to-1-57-fraction","Equivalent Fractions","1","57","1/57","0.0175438596491","1.75438596491%","C","true","/what-is-equivalent-to-1-57-fraction","/1-57-as-a-percent-and-decimal"
"/1-57-as-a-percent-and-decimal","Percent and Decimal","1","57","1/57","0.0175438596491","1.75438596491%","C","true","/1-57-as-a-percent-and-decimal","/what-is-equivalent-to-1-57-fraction"
"/what-is-equivalent-to-1-58-fraction","Equivalent Fractions","1","58","1/58","0.0172413793103","1.72413793103%","C","true","/what-is-equivalent-to-1-58-fraction","/1-58-as-a-percent-and-decimal"
"/1-58-as-a-percent-and-decimal","Percent and Decimal","1","58","1/58","0.0172413793103","1.72413793103%","C","true","/1-58-as-a-percent-and-decimal","/what-is-equivalent-to-1-58-fraction"
"/what-is-equivalent-to-1-59-fraction","Equivalent Fractions","1","59","1/59","0.0169491525424","1.69491525424%","C","true","/what-is-equivalent-to-1-59-fraction","/1-59-as-a-percent-and-decimal"
"/1-59-as-a-percent-and-decimal","Percent and Decimal","1","59","1/59","0.0169491525424","1.69491525424%","C","true","/1-59-as-a-percent-and-decimal","/what-is-equivalent-to-1-59-fraction"
"/what-is-equivalent-to-1-60-fraction","Equivalent Fractions","1","60","1/60","0.0166666666667","1.66666666667%","B","true","/what-is-equivalent-to-1-60-fraction","/1-60-as-a-percent-and-decimal"
"/1-60-as-a-percent-and-decimal","Percent and Decimal","1","60","1/60","0.0166666666667","1.66666666667%","B","true","/1-60-as-a-percent-and-decimal","/what-is-equivalent-to-1-60-fraction"
"/what-is-equivalent-to-2-60-fraction","Equivalent Fractions","2","60","1/30","0.0333333333333","3.33333333333%","C","true","/what-is-equivalent-to-2-60-fraction","/2-60-as-a-percent-and-decimal"
"/2-60-as-a-percent-and-decimal","Percent and Decimal","2","60","1/30","0.0333333333333","3.33333333333%","C","true","/2-60-as-a-percent-and-decimal","/what-is-equivalent-to-2-60-fraction"
"/what-is-equivalent-to-3-60-fraction","Equivalent Fractions","3","60","1/20","0.05","5%","B","true","/what-is-equivalent-to-3-60-fraction","/3-60-as-a-percent-and-decimal"
"/3-60-as-a-percent-and-decimal","Percent and Decimal","3","60","1/20","0.05","5%","B","true","/3-60-as-a-percent-and-decimal","/what-is-equivalent-to-3-60-fraction"
"/what-is-equivalent-to-4-60-fraction","Equivalent Fractions","4","60","1/15","0.0666666666667","6.66666666667%","C","true","/what-is-equivalent-to-4-60-fraction","/4-60-as-a-percent-and-decimal"
"/4-60-as-a-percent-and-decimal","Percent and Decimal","4","60","1/15","0.0666666666667","6.66666666667%","C","true","/4-60-as-a-percent-and-decimal","/what-is-equivalent-to-4-60-fraction"
"/what-is-equivalent-to-5-60-fraction","Equivalent Fractions","5","60","1/12","0.0833333333333","8.33333333333%","C","true","/what-is-equivalent-to-5-60-fraction","/5-60-as-a-percent-and-decimal"
"/5-60-as-a-percent-and-decimal","Percent and Decimal","5","60","1/12","0.0833333333333","8.33333333333%","C","true","/5-60-as-a-percent-and-decimal","/what-is-equivalent-to-5-60-fraction"
"/what-is-equivalent-to-7-60-fraction","Equivalent Fractions","7","60","7/60","0.116666666667","11.6666666667%","C","true","/what-is-equivalent-to-7-60-fraction","/7-60-as-a-percent-and-decimal"
"/7-60-as-a-percent-and-decimal","Percent and Decimal","7","60","7/60","0.116666666667","11.6666666667%","C","true","/7-60-as-a-percent-and-decimal","/what-is-equivalent-to-7-60-fraction"
"/what-is-equivalent-to-8-60-fraction","Equivalent Fractions","8","60","2/15","0.133333333333","13.3333333333%","C","true","/what-is-equivalent-to-8-60-fraction","/8-60-as-a-percent-and-decimal"
"/8-60-as-a-percent-and-decimal","Percent and Decimal","8","60","2/15","0.133333333333","13.3333333333%","C","true","/8-60-as-a-percent-and-decimal","/what-is-equivalent-to-8-60-fraction"
"/what-is-equivalent-to-9-60-fraction","Equivalent Fractions","9","60","3/20","0.15","15%","B","true","/what-is-equivalent-to-9-60-fraction","/9-60-as-a-percent-and-decimal"
"/9-60-as-a-percent-and-decimal","Percent and Decimal","9","60","3/20","0.15","15%","B","true","/9-60-as-a-percent-and-decimal","/what-is-equivalent-to-9-60-fraction"
"/what-is-equivalent-to-11-60-fraction","Equivalent Fractions","11","60","11/60","0.183333333333","18.3333333333%","C","true","/what-is-equivalent-to-11-60-fraction","/11-60-as-a-percent-and-decimal"
"/11-60-as-a-percent-and-decimal","Percent and Decimal","11","60","11/60","0.183333333333","18.3333333333%","C","true","/11-60-as-a-percent-and-decimal","/what-is-equivalent-to-11-60-fraction"
"/what-is-equivalent-to-13-60-fraction","Equivalent Fractions","13","60","13/60","0.216666666667","21.6666666667%","C","true","/what-is-equivalent-to-13-60-fraction","/13-60-as-a-percent-and-decimal"
"/13-60-as-a-percent-and-decimal","Percent and Decimal","13","60","13/60","0.216666666667","21.6666666667%","C","true","/13-60-as-a-percent-and-decimal","/what-is-equivalent-to-13-60-fraction"
"/what-is-equivalent-to-14-60-fraction","Equivalent Fractions","14","60","7/30","0.233333333333","23.3333333333%","C","true","/what-is-equivalent-to-14-60-fraction","/14-60-as-a-percent-and-decimal"
"/14-60-as-a-percent-and-decimal","Percent and Decimal","14","60","7/30","0.233333333333","23.3333333333%","C","true","/14-60-as-a-percent-and-decimal","/what-is-equivalent-to-14-60-fraction"
"/what-is-equivalent-to-16-60-fraction","Equivalent Fractions","16","60","4/15","0.266666666667","26.6666666667%","C","true","/what-is-equivalent-to-16-60-fraction","/16-60-as-a-percent-and-decimal"
"/16-60-as-a-percent-and-decimal","Percent and Decimal","16","60","4/15","0.266666666667","26.6666666667%","C","true","/16-60-as-a-percent-and-decimal","/what-is-equivalent-to-16-60-fraction"
"/what-is-equivalent-to-17-60-fraction","Equivalent Fractions","17","60","17/60","0.283333333333","28.3333333333%","C","true","/what-is-equivalent-to-17-60-fraction","/17-60-as-a-percent-and-decimal"
"/17-60-as-a-percent-and-decimal","Percent and Decimal","17","60","17/60","0.283333333333","28.3333333333%","C","true","/17-60-as-a-percent-and-decimal","/what-is-equivalent-to-17-60-fraction"
"/what-is-equivalent-to-19-60-fraction","Equivalent Fractions","19","60","19/60","0.316666666667","31.6666666667%","C","true","/what-is-equivalent-to-19-60-fraction","/19-60-as-a-percent-and-decimal"
"/19-60-as-a-percent-and-decimal","Percent and Decimal","19","60","19/60","0.316666666667","31.6666666667%","C","true","/19-60-as-a-percent-and-decimal","/what-is-equivalent-to-19-60-fraction"
